customer_id,categories_interested,price_sensitivity,preferred_brands,preferred_styles,preferred_shopping_days
CUST-0008170,"women,shoes,beauty",medium,Bellezza Studio,"athleisure,classic",weekday_morning
CUST-0008171,shoes,low,"Veloce Luxe,Montclair House,Aurelle Couture","classic,contemporary",weekend
CUST-0008172,"women,beauty,handbags",medium,Veloce Luxe,"contemporary,athleisure",weekend
CUST-0008173,"beauty,women",medium,"Aurelle Couture,Montclair House,Luxe & Co.","designer,classic",weekend
CUST-0008174,beauty,medium,"Aurelle Couture,Montclair House",contemporary,weekday_evening
CUST-0008175,"home,handbags,women",low,"Luxe & Co.,Seaside Atelier,Veloce Luxe",contemporary,weekday_morning
CUST-0008176,shoes,medium,"Luxe & Co.,Montclair House","designer,athleisure",weekday_evening
CUST-0008177,"handbags,shoes,men",medium,,"designer,athleisure",weekday_morning
CUST-0008178,"jewelry,beauty",low,,contemporary,weekend
CUST-0008179,"men,shoes,home",high,"Aurelle Couture,Bellezza Studio,Veloce Luxe","designer,contemporary",weekday_evening
CUST-0008180,"beauty,shoes,handbags",medium,"Seaside Atelier,Bellezza Studio",designer,weekday_evening
CUST-0008181,"women,handbags,beauty",low,Veloce Luxe,classic,weekday_evening
CUST-0008182,"handbags,shoes",medium,,contemporary,weekday_morning
CUST-0008183,"accessories,women,handbags",low,,athleisure,weekend
CUST-0008184,beauty,medium,"Veloce Luxe,Seaside Atelier,Aurelle Couture",designer,weekday_evening
CUST-0008185,"accessories,women,men",medium,"Seaside Atelier,Veloce Luxe","editorial,classic",weekday_evening
CUST-0008186,"women,shoes,men",high,Seaside Atelier,athleisure,weekday_evening
CUST-0008187,women,medium,Veloce Luxe,"contemporary,designer",weekday_morning
CUST-0008188,"home,beauty",low,Bellezza Studio,"classic,athleisure",weekend
CUST-0008189,"home,men",medium,,editorial,weekday_morning
CUST-0008190,women,low,"Aurelle Couture,Luxe & Co.",editorial,weekend
CUST-0008191,"accessories,women,jewelry",medium,Luxe & Co.,"designer,editorial",weekend
CUST-0008192,"beauty,handbags",medium,Aurelle Couture,"classic,athleisure",weekday_evening
CUST-0008193,women,medium,"Veloce Luxe,Montclair House","designer,editorial",anytime
CUST-0008194,"jewelry,shoes",high,"Aurelle Couture,Bellezza Studio",classic,anytime
CUST-0008195,"shoes,home,women",high,"Bellezza Studio,Montclair House,Seaside Atelier",athleisure,anytime
CUST-0008196,beauty,medium,"Luxe & Co.,Montclair House",athleisure,weekday_morning
CUST-0008197,"home,beauty,handbags",medium,,"athleisure,contemporary",weekend
CUST-0008198,"accessories,jewelry",high,"Aurelle Couture,Seaside Atelier","classic,athleisure",weekday_evening
CUST-0008199,"women,home",low,,editorial,anytime
CUST-0008200,"beauty,men,jewelry",medium,"Montclair House,Veloce Luxe,Bellezza Studio",contemporary,weekend
CUST-0008201,"handbags,shoes",medium,"Veloce Luxe,Aurelle Couture,Luxe & Co.","contemporary,editorial",weekday_morning
CUST-0008202,"beauty,home",high,"Bellezza Studio,Veloce Luxe",contemporary,weekday_morning
CUST-0008203,"home,men",high,Veloce Luxe,designer,weekend
CUST-0008204,men,low,Bellezza Studio,classic,weekday_morning
CUST-0008205,"women,men,beauty",medium,"Aurelle Couture,Veloce Luxe,Seaside Atelier","designer,athleisure",weekend
CUST-0008206,beauty,low,"Seaside Atelier,Bellezza Studio,Luxe & Co.","designer,athleisure",weekday_morning
CUST-0008207,"handbags,women,jewelry",low,,athleisure,weekday_morning
CUST-0008208,"men,beauty,shoes",medium,,editorial,anytime
CUST-0008209,"accessories,handbags",high,Bellezza Studio,athleisure,weekend
CUST-0008210,"home,handbags,accessories",medium,"Aurelle Couture,Seaside Atelier,Bellezza Studio",designer,weekday_morning
CUST-0008211,beauty,medium,Veloce Luxe,"classic,contemporary",weekday_evening
CUST-0008212,"men,handbags,jewelry",medium,"Luxe & Co.,Aurelle Couture",editorial,weekday_morning
CUST-0008213,"accessories,shoes,beauty",high,"Aurelle Couture,Bellezza Studio,Veloce Luxe","designer,contemporary",weekend
CUST-0008214,"home,men,beauty",medium,"Veloce Luxe,Montclair House","contemporary,editorial",anytime
CUST-0008215,shoes,medium,"Bellezza Studio,Veloce Luxe",classic,weekday_evening
CUST-0008216,"beauty,jewelry,women",medium,Montclair House,"classic,designer",weekday_morning
CUST-0008217,"women,jewelry,handbags",medium,"Aurelle Couture,Luxe & Co.",designer,anytime
CUST-0008218,"home,men",high,Luxe & Co.,designer,weekday_morning
CUST-0008219,shoes,low,,"editorial,designer",weekend
CUST-0008220,"beauty,jewelry",low,,designer,weekend
CUST-0008221,"home,women,shoes",medium,Bellezza Studio,contemporary,weekday_morning
CUST-0008222,"accessories,men",medium,,designer,anytime
CUST-0008223,beauty,medium,Veloce Luxe,editorial,weekday_morning
CUST-0008224,"home,accessories,beauty",medium,"Bellezza Studio,Aurelle Couture",classic,anytime
CUST-0008225,"shoes,accessories,handbags",high,"Montclair House,Luxe & Co.,Veloce Luxe",editorial,weekday_evening
CUST-0008226,"shoes,handbags",medium,"Bellezza Studio,Aurelle Couture","editorial,designer",weekday_evening
CUST-0008227,"shoes,jewelry,beauty",low,,"editorial,contemporary",weekday_evening
CUST-0008228,"jewelry,handbags,men",high,"Aurelle Couture,Bellezza Studio","classic,editorial",weekend
CUST-0008229,"men,shoes",medium,,classic,weekday_evening
CUST-0008230,"women,jewelry,home",low,,"designer,contemporary",weekday_evening
CUST-0008231,"accessories,women",medium,Aurelle Couture,"editorial,contemporary",anytime
CUST-0008232,"jewelry,men,beauty",low,Veloce Luxe,"designer,contemporary",weekday_evening
CUST-0008233,"jewelry,women,accessories",medium,"Veloce Luxe,Luxe & Co.","athleisure,classic",weekend
CUST-0008234,"shoes,home",medium,,"designer,classic",weekday_evening
CUST-0008235,"shoes,beauty",low,"Luxe & Co.,Veloce Luxe","contemporary,classic",weekday_evening
CUST-0008236,"home,men,beauty",medium,"Seaside Atelier,Aurelle Couture,Bellezza Studio","designer,classic",weekday_evening
CUST-0008237,"men,jewelry",high,,"athleisure,classic",weekday_morning
CUST-0008238,"jewelry,women",low,Montclair House,"contemporary,classic",weekday_morning
CUST-0008239,beauty,high,,editorial,weekday_evening
CUST-0008240,shoes,medium,"Bellezza Studio,Veloce Luxe","athleisure,classic",weekday_evening
CUST-0008241,"handbags,shoes",medium,"Montclair House,Veloce Luxe",athleisure,weekend
CUST-0008242,jewelry,low,"Aurelle Couture,Bellezza Studio",classic,weekday_morning
CUST-0008243,"jewelry,shoes",medium,"Seaside Atelier,Luxe & Co.",contemporary,weekday_morning
CUST-0008244,"shoes,home",medium,"Seaside Atelier,Luxe & Co.,Veloce Luxe","athleisure,editorial",weekday_morning
CUST-0008245,"beauty,accessories,handbags",low,Luxe & Co.,"designer,athleisure",weekday_morning
CUST-0008246,men,medium,Veloce Luxe,"athleisure,contemporary",weekday_evening
CUST-0008247,"handbags,jewelry,beauty",medium,Montclair House,"editorial,classic",anytime
CUST-0008248,"women,jewelry,home",medium,Montclair House,"editorial,athleisure",weekend
CUST-0008249,handbags,medium,"Seaside Atelier,Aurelle Couture,Bellezza Studio",classic,weekday_morning
CUST-0008250,"beauty,shoes",medium,Montclair House,"designer,editorial",weekday_evening
CUST-0008251,handbags,low,"Veloce Luxe,Aurelle Couture","editorial,contemporary",weekday_evening
CUST-0008252,"men,accessories,home",low,"Luxe & Co.,Montclair House",editorial,anytime
CUST-0008253,"home,women",medium,"Bellezza Studio,Montclair House,Seaside Atelier",classic,anytime
CUST-0008254,"shoes,beauty",high,,editorial,anytime
CUST-0008255,"men,beauty",medium,,"classic,editorial",anytime
CUST-0008256,accessories,low,"Bellezza Studio,Veloce Luxe,Montclair House",classic,weekday_morning
CUST-0008257,"women,jewelry",medium,"Veloce Luxe,Seaside Atelier,Luxe & Co.",editorial,weekday_morning
CUST-0008258,women,medium,,"editorial,athleisure",weekday_evening
CUST-0008259,beauty,medium,,"athleisure,editorial",anytime
CUST-0008260,shoes,high,"Montclair House,Aurelle Couture",classic,weekday_evening
CUST-0008261,"men,beauty",medium,Bellezza Studio,"designer,contemporary",anytime
CUST-0008262,"home,jewelry",medium,"Seaside Atelier,Aurelle Couture",athleisure,weekday_evening
CUST-0008263,women,medium,,classic,anytime
CUST-0008264,"shoes,beauty",medium,"Luxe & Co.,Seaside Atelier","athleisure,contemporary",anytime
CUST-0008265,"home,jewelry,accessories",low,,"editorial,classic",anytime
CUST-0008266,"accessories,home,shoes",medium,"Luxe & Co.,Seaside Atelier,Veloce Luxe",athleisure,weekend
CUST-0008267,"jewelry,handbags",high,"Montclair House,Seaside Atelier","designer,contemporary",weekday_morning
CUST-0008268,"home,jewelry",medium,Luxe & Co.,"athleisure,editorial",anytime
CUST-0008269,"home,jewelry,handbags",medium,,contemporary,anytime
CUST-0008270,handbags,low,Montclair House,"editorial,classic",weekday_morning
CUST-0008271,"home,shoes,men",medium,Seaside Atelier,"designer,classic",weekday_evening
CUST-0008272,handbags,medium,"Luxe & Co.,Aurelle Couture","designer,athleisure",weekday_evening
CUST-0008273,"women,beauty,jewelry",medium,"Aurelle Couture,Montclair House,Veloce Luxe",contemporary,weekday_morning
CUST-0008274,"accessories,jewelry",medium,Luxe & Co.,designer,anytime
CUST-0008275,"beauty,men",medium,"Montclair House,Seaside Atelier,Aurelle Couture",editorial,weekday_morning
CUST-0008276,"jewelry,shoes,home",high,,editorial,weekday_morning
CUST-0008277,"beauty,home",medium,"Veloce Luxe,Seaside Atelier,Aurelle Couture",designer,weekday_evening
CUST-0008278,beauty,medium,,"athleisure,designer",weekday_morning
CUST-0008279,"men,home,accessories",high,Aurelle Couture,contemporary,weekday_evening
CUST-0008280,"beauty,jewelry,home",medium,"Montclair House,Veloce Luxe",editorial,weekday_evening
CUST-0008281,"jewelry,accessories",low,"Aurelle Couture,Montclair House,Seaside Atelier",editorial,anytime
CUST-0008282,accessories,medium,"Veloce Luxe,Montclair House,Luxe & Co.",athleisure,weekday_morning
CUST-0008283,"beauty,women",high,Veloce Luxe,"editorial,athleisure",weekend
CUST-0008284,"handbags,beauty",high,"Aurelle Couture,Luxe & Co.","contemporary,designer",anytime
CUST-0008285,"accessories,shoes",low,Luxe & Co.,contemporary,anytime
CUST-0008286,"women,men",low,,"classic,contemporary",weekday_evening
CUST-0008287,"jewelry,handbags",high,,"classic,editorial",anytime
CUST-0008288,home,medium,"Seaside Atelier,Aurelle Couture,Luxe & Co.","designer,athleisure",anytime
CUST-0008289,accessories,high,"Montclair House,Aurelle Couture,Luxe & Co.",athleisure,weekday_evening
CUST-0008290,"handbags,jewelry",medium,"Aurelle Couture,Veloce Luxe,Bellezza Studio",contemporary,weekend
CUST-0008291,accessories,low,"Seaside Atelier,Veloce Luxe,Luxe & Co.","contemporary,designer",weekday_evening
CUST-0008292,home,low,"Luxe & Co.,Bellezza Studio,Seaside Atelier","designer,contemporary",weekend
CUST-0008293,"jewelry,beauty,handbags",high,Veloce Luxe,athleisure,anytime
CUST-0008294,women,medium,"Veloce Luxe,Seaside Atelier,Montclair House",athleisure,weekday_evening
CUST-0008295,"accessories,handbags",low,,contemporary,weekday_evening
CUST-0008296,"accessories,jewelry",low,"Luxe & Co.,Seaside Atelier","designer,classic",anytime
CUST-0008297,"jewelry,accessories",medium,,athleisure,anytime
CUST-0008298,shoes,medium,Luxe & Co.,athleisure,weekend
CUST-0008299,shoes,medium,,"classic,contemporary",weekday_morning
CUST-0008300,"home,beauty",high,"Aurelle Couture,Montclair House,Luxe & Co.","editorial,classic",anytime
CUST-0008301,"home,men,accessories",medium,Aurelle Couture,"athleisure,classic",weekday_evening
CUST-0008302,"accessories,beauty,jewelry",medium,"Bellezza Studio,Veloce Luxe",designer,weekend
CUST-0008303,handbags,high,,"athleisure,designer",anytime
CUST-0008304,shoes,high,"Bellezza Studio,Veloce Luxe",editorial,weekday_morning
CUST-0008305,beauty,low,"Aurelle Couture,Luxe & Co.,Veloce Luxe",athleisure,weekday_evening
CUST-0008306,"jewelry,beauty",medium,,contemporary,anytime
CUST-0008307,"women,beauty,men",low,"Seaside Atelier,Veloce Luxe,Aurelle Couture",classic,weekday_evening
CUST-0008308,"home,handbags",high,"Luxe & Co.,Montclair House",classic,weekend
CUST-0008309,"accessories,men,women",medium,"Aurelle Couture,Montclair House,Bellezza Studio",athleisure,weekend
CUST-0008310,"handbags,accessories",high,,"contemporary,designer",anytime
CUST-0008311,"beauty,jewelry",medium,Veloce Luxe,"athleisure,designer",weekend
CUST-0008312,"home,jewelry,men",low,"Montclair House,Bellezza Studio,Luxe & Co.","editorial,contemporary",weekday_evening
CUST-0008313,"accessories,men",low,Luxe & Co.,contemporary,weekend
CUST-0008314,"jewelry,women",medium,"Luxe & Co.,Aurelle Couture,Seaside Atelier",designer,weekday_morning
CUST-0008315,"home,beauty",medium,"Luxe & Co.,Aurelle Couture",classic,weekday_evening
CUST-0008316,"men,beauty",medium,"Veloce Luxe,Seaside Atelier",editorial,weekday_morning
CUST-0008317,"handbags,men",high,,designer,weekday_evening
CUST-0008318,"accessories,men",medium,"Bellezza Studio,Aurelle Couture",designer,weekday_evening
CUST-0008319,men,medium,"Luxe & Co.,Bellezza Studio",classic,anytime
CUST-0008320,"accessories,home",medium,"Aurelle Couture,Veloce Luxe",classic,weekend
CUST-0008321,"shoes,accessories",high,"Seaside Atelier,Veloce Luxe,Aurelle Couture","classic,editorial",anytime
CUST-0008322,"men,shoes",medium,Bellezza Studio,classic,anytime
CUST-0008323,men,medium,"Bellezza Studio,Veloce Luxe,Aurelle Couture",designer,weekday_morning
CUST-0008324,shoes,high,Bellezza Studio,"classic,athleisure",weekday_morning
CUST-0008325,"home,beauty",medium,"Veloce Luxe,Luxe & Co.,Bellezza Studio",editorial,anytime
CUST-0008326,"beauty,men",low,Luxe & Co.,editorial,anytime
CUST-0008327,"accessories,home,men",medium,"Bellezza Studio,Aurelle Couture,Seaside Atelier","contemporary,designer",weekday_evening
CUST-0008328,"women,handbags",low,Bellezza Studio,editorial,weekend
CUST-0008329,shoes,medium,"Luxe & Co.,Seaside Atelier,Veloce Luxe","editorial,athleisure",weekday_evening
CUST-0008330,"shoes,jewelry,handbags",medium,Aurelle Couture,"athleisure,classic",weekend
CUST-0008331,"handbags,beauty,shoes",low,"Aurelle Couture,Luxe & Co.,Montclair House","contemporary,editorial",anytime
CUST-0008332,"home,handbags,shoes",medium,"Veloce Luxe,Seaside Atelier","athleisure,editorial",weekday_morning
CUST-0008333,"home,jewelry",low,Veloce Luxe,"athleisure,editorial",anytime
CUST-0008334,"home,handbags,shoes",high,"Bellezza Studio,Aurelle Couture,Montclair House","classic,athleisure",weekend
CUST-0008335,"beauty,handbags,women",medium,"Seaside Atelier,Montclair House",classic,weekday_morning
CUST-0008336,accessories,medium,"Bellezza Studio,Veloce Luxe,Seaside Atelier","editorial,designer",weekday_morning
CUST-0008337,home,medium,"Seaside Atelier,Montclair House,Luxe & Co.","athleisure,editorial",weekday_evening
CUST-0008338,"jewelry,men",low,,athleisure,anytime
CUST-0008339,"beauty,jewelry,accessories",medium,Seaside Atelier,"classic,contemporary",weekend
CUST-0008340,shoes,medium,Veloce Luxe,"contemporary,editorial",weekday_morning
CUST-0008341,"handbags,jewelry,beauty",medium,"Veloce Luxe,Seaside Atelier,Luxe & Co.","classic,contemporary",anytime
CUST-0008342,"women,jewelry,men",medium,"Luxe & Co.,Seaside Atelier,Veloce Luxe","contemporary,editorial",weekday_morning
CUST-0008343,"home,shoes,men",low,"Veloce Luxe,Aurelle Couture,Luxe & Co.",athleisure,weekday_evening
CUST-0008344,shoes,medium,,classic,anytime
CUST-0008345,shoes,medium,"Montclair House,Bellezza Studio",athleisure,weekday_evening
CUST-0008346,"accessories,handbags",low,"Aurelle Couture,Luxe & Co.",athleisure,weekday_evening
CUST-0008347,"home,beauty",low,Luxe & Co.,"athleisure,editorial",weekday_evening
CUST-0008348,"jewelry,beauty,accessories",medium,"Bellezza Studio,Aurelle Couture,Montclair House","designer,editorial",anytime
CUST-0008349,"women,beauty,accessories",medium,,"contemporary,editorial",weekday_evening
CUST-0008350,"accessories,shoes,beauty",medium,"Veloce Luxe,Montclair House","contemporary,editorial",weekend
CUST-0008351,"accessories,home",high,"Bellezza Studio,Veloce Luxe",contemporary,anytime
CUST-0008352,beauty,medium,"Seaside Atelier,Montclair House,Aurelle Couture","athleisure,contemporary",weekday_morning
CUST-0008353,women,low,"Aurelle Couture,Bellezza Studio,Veloce Luxe","designer,athleisure",weekday_morning
CUST-0008354,"women,accessories,men",medium,"Montclair House,Seaside Atelier,Luxe & Co.","classic,designer",weekday_evening
CUST-0008355,beauty,medium,"Veloce Luxe,Seaside Atelier","designer,editorial",weekday_evening
CUST-0008356,"accessories,jewelry,shoes",medium,"Aurelle Couture,Seaside Atelier","contemporary,classic",weekday_morning
CUST-0008357,beauty,high,"Bellezza Studio,Seaside Atelier,Montclair House",designer,weekend
CUST-0008358,"women,jewelry",high,"Seaside Atelier,Bellezza Studio,Aurelle Couture",classic,anytime
CUST-0008359,"jewelry,handbags,beauty",medium,"Seaside Atelier,Montclair House,Aurelle Couture",athleisure,anytime
